Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-01-05 09:58:00+05:30,1597.199951171875,1597.4000244140625,1597.0,1597.199951171875,3782,0.0,0.0
2026-01-05 09:59:00+05:30,1597.199951171875,1597.9000244140625,1596.5999755859375,1596.9000244140625,25483,0.0,0.0
2026-01-05 10:00:00+05:30,1596.9000244140625,1597.5999755859375,1596.800048828125,1597.4000244140625,5633,0.0,0.0
2026-01-05 10:01:00+05:30,1597.199951171875,1597.699951171875,1597.0999755859375,1597.199951171875,7132,0.0,0.0
2026-01-05 10:02:00+05:30,1597.0999755859375,1597.4000244140625,1596.5999755859375,1596.5999755859375,19594,0.0,0.0
2026-01-05 10:03:00+05:30,1596.5999755859375,1597.4000244140625,1596.4000244140625,1596.699951171875,15988,0.0,0.0
2026-01-05 10:04:00+05:30,1596.699951171875,1596.699951171875,1595.0,1595.0999755859375,37257,0.0,0.0
2026-01-05 10:05:00+05:30,1595.300048828125,1596.699951171875,1594.199951171875,1596.5,49124,0.0,0.0
2026-01-05 10:06:00+05:30,1596.5999755859375,1598.0,1596.199951171875,1598.0,18550,0.0,0.0
2026-01-05 10:07:00+05:30,1598.0,1598.0999755859375,1597.300048828125,1597.9000244140625,13018,0.0,0.0
2026-01-05 10:08:00+05:30,1597.9000244140625,1598.699951171875,1597.699951171875,1598.4000244140625,13132,0.0,0.0
2026-01-05 10:09:00+05:30,1598.5999755859375,1598.5999755859375,1597.699951171875,1597.800048828125,16580,0.0,0.0
2026-01-05 10:10:00+05:30,1597.800048828125,1598.5,1597.800048828125,1598.5,8203,0.0,0.0
2026-01-05 10:11:00+05:30,1598.699951171875,1598.699951171875,1598.0,1598.4000244140625,10296,0.0,0.0
2026-01-05 10:12:00+05:30,1598.300048828125,1598.5999755859375,1598.0999755859375,1598.300048828125,6186,0.0,0.0
2026-01-05 10:13:00+05:30,1598.199951171875,1599.0,1598.199951171875,1598.9000244140625,7393,0.0,0.0
2026-01-05 10:14:00+05:30,1598.9000244140625,1599.0,1598.5,1598.9000244140625,10793,0.0,0.0
2026-01-05 10:15:00+05:30,1598.800048828125,1599.0,1598.800048828125,1599.0,15862,0.0,0.0
2026-01-05 10:16:00+05:30,1598.9000244140625,1599.0999755859375,1598.5,1598.5,13117,0.0,0.0
2026-01-05 10:17:00+05:30,1598.4000244140625,1598.800048828125,1598.0,1598.0999755859375,11020,0.0,0.0
2026-01-05 10:18:00+05:30,1598.0,1598.4000244140625,1598.0,1598.4000244140625,10910,0.0,0.0
2026-01-05 10:19:00+05:30,1598.4000244140625,1598.800048828125,1598.300048828125,1598.800048828125,8470,0.0,0.0
2026-01-05 10:20:00+05:30,1598.800048828125,1599.4000244140625,1598.800048828125,1599.300048828125,11384,0.0,0.0
2026-01-05 10:21:00+05:30,1599.300048828125,1599.699951171875,1599.0999755859375,1599.0999755859375,15515,0.0,0.0
2026-01-05 10:22:00+05:30,1599.0,1599.199951171875,1598.5,1599.0999755859375,12038,0.0,0.0
2026-01-05 10:23:00+05:30,1599.0999755859375,1599.0999755859375,1598.9000244140625,1599.0,7824,0.0,0.0
2026-01-05 10:24:00+05:30,1599.0,1599.300048828125,1598.9000244140625,1599.300048828125,7405,0.0,0.0
2026-01-05 10:25:00+05:30,1599.300048828125,1599.699951171875,1599.300048828125,1599.5999755859375,8933,0.0,0.0
2026-01-05 10:26:00+05:30,1599.5999755859375,1599.699951171875,1599.4000244140625,1599.5999755859375,5080,0.0,0.0
2026-01-05 10:27:00+05:30,1599.5999755859375,1599.5999755859375,1599.199951171875,1599.199951171875,8802,0.0,0.0
2026-01-05 10:28:00+05:30,1599.199951171875,1599.300048828125,1599.0999755859375,1599.199951171875,5183,0.0,0.0
2026-01-05 10:29:00+05:30,1599.0,1599.199951171875,1598.800048828125,1598.800048828125,18086,0.0,0.0
2026-01-05 10:30:00+05:30,1598.9000244140625,1598.9000244140625,1597.699951171875,1597.699951171875,16436,0.0,0.0
2026-01-05 10:31:00+05:30,1597.4000244140625,1598.4000244140625,1597.4000244140625,1598.199951171875,8785,0.0,0.0
2026-01-05 10:32:00+05:30,1598.300048828125,1598.5999755859375,1598.199951171875,1598.300048828125,6599,0.0,0.0
2026-01-05 10:33:00+05:30,1598.300048828125,1598.699951171875,1598.300048828125,1598.5999755859375,4005,0.0,0.0
2026-01-05 10:34:00+05:30,1598.5999755859375,1598.800048828125,1598.4000244140625,1598.5,7741,0.0,0.0
2026-01-05 10:35:00+05:30,1598.5,1598.5,1597.800048828125,1598.199951171875,18968,0.0,0.0
2026-01-05 10:36:00+05:30,1598.199951171875,1598.300048828125,1597.9000244140625,1598.0999755859375,6161,0.0,0.0
2026-01-05 10:37:00+05:30,1598.300048828125,1598.300048828125,1598.0999755859375,1598.199951171875,3439,0.0,0.0
2026-01-05 10:38:00+05:30,1598.199951171875,1598.800048828125,1598.199951171875,1598.5,6403,0.0,0.0
2026-01-05 10:39:00+05:30,1598.5,1599.0999755859375,1598.4000244140625,1599.0999755859375,5559,0.0,0.0
2026-01-05 10:40:00+05:30,1599.0,1599.0999755859375,1598.0999755859375,1598.0999755859375,17389,0.0,0.0
2026-01-05 10:41:00+05:30,1597.9000244140625,1598.0,1596.300048828125,1596.4000244140625,18726,0.0,0.0
2026-01-05 10:42:00+05:30,1596.4000244140625,1596.5999755859375,1594.9000244140625,1595.0,18081,0.0,0.0
2026-01-05 10:43:00+05:30,1595.0,1595.4000244140625,1594.699951171875,1595.4000244140625,21062,0.0,0.0
2026-01-05 10:44:00+05:30,1595.4000244140625,1596.5999755859375,1595.300048828125,1596.5999755859375,13040,0.0,0.0
2026-01-05 10:45:00+05:30,1596.699951171875,1596.9000244140625,1596.0,1596.699951171875,15155,0.0,0.0
2026-01-05 10:46:00+05:30,1596.800048828125,1597.9000244140625,1596.800048828125,1597.4000244140625,12344,0.0,0.0
2026-01-05 10:47:00+05:30,1597.4000244140625,1597.4000244140625,1596.5999755859375,1596.800048828125,9416,0.0,0.0
2026-01-05 10:48:00+05:30,1596.800048828125,1597.4000244140625,1596.699951171875,1597.0,13264,0.0,0.0
2026-01-05 10:49:00+05:30,1596.699951171875,1597.300048828125,1596.699951171875,1597.0999755859375,5022,0.0,0.0
2026-01-05 10:50:00+05:30,1597.300048828125,1597.5999755859375,1597.199951171875,1597.4000244140625,9745,0.0,0.0
2026-01-05 10:51:00+05:30,1597.300048828125,1597.800048828125,1596.800048828125,1597.0999755859375,22712,0.0,0.0
2026-01-05 10:52:00+05:30,1597.0999755859375,1597.0999755859375,1596.5999755859375,1597.0999755859375,7657,0.0,0.0
2026-01-05 10:53:00+05:30,1597.0999755859375,1597.4000244140625,1597.0999755859375,1597.300048828125,10893,0.0,0.0
2026-01-05 10:54:00+05:30,1597.4000244140625,1597.5,1597.0999755859375,1597.300048828125,7992,0.0,0.0
2026-01-05 10:55:00+05:30,1597.300048828125,1597.800048828125,1597.0999755859375,1597.800048828125,5271,0.0,0.0
2026-01-05 10:56:00+05:30,1597.800048828125,1597.9000244140625,1597.0999755859375,1597.0999755859375,17462,0.0,0.0
2026-01-05 10:57:00+05:30,1597.0,1597.300048828125,1596.5999755859375,1596.800048828125,17131,0.0,0.0
2026-01-05 10:58:00+05:30,1596.800048828125,1597.5999755859375,1596.5999755859375,1597.5,4429,0.0,0.0
2026-01-05 10:59:00+05:30,1597.5,1598.0,1597.300048828125,1597.5,13395,0.0,0.0
2026-01-05 11:00:00+05:30,1597.0999755859375,1597.4000244140625,1597.0999755859375,1597.300048828125,8131,0.0,0.0
2026-01-05 11:01:00+05:30,1597.300048828125,1597.9000244140625,1597.0999755859375,1597.9000244140625,5245,0.0,0.0
2026-01-05 11:02:00+05:30,1597.9000244140625,1598.5,1597.800048828125,1598.4000244140625,6116,0.0,0.0
2026-01-05 11:03:00+05:30,1598.5,1599.0,1598.4000244140625,1598.9000244140625,9415,0.0,0.0
2026-01-05 11:04:00+05:30,1598.9000244140625,1599.199951171875,1598.9000244140625,1599.199951171875,14062,0.0,0.0
2026-01-05 11:05:00+05:30,1599.0999755859375,1599.0999755859375,1598.300048828125,1598.300048828125,12468,0.0,0.0
2026-01-05 11:06:00+05:30,1598.300048828125,1598.300048828125,1596.0,1596.300048828125,28013,0.0,0.0
2026-01-05 11:07:00+05:30,1596.300048828125,1596.4000244140625,1595.9000244140625,1596.199951171875,7635,0.0,0.0
2026-01-05 11:08:00+05:30,1596.199951171875,1596.199951171875,1595.5999755859375,1596.199951171875,19664,0.0,0.0
2026-01-05 11:09:00+05:30,1596.199951171875,1596.4000244140625,1596.0999755859375,1596.199951171875,9059,0.0,0.0
2026-01-05 11:10:00+05:30,1596.199951171875,1596.5,1596.199951171875,1596.5,15049,0.0,0.0
2026-01-05 11:11:00+05:30,1596.4000244140625,1597.9000244140625,1596.4000244140625,1597.699951171875,30764,0.0,0.0
2026-01-05 11:12:00+05:30,1597.699951171875,1597.800048828125,1597.4000244140625,1597.699951171875,13188,0.0,0.0
2026-01-05 11:13:00+05:30,1597.5,1597.699951171875,1597.0,1597.300048828125,15981,0.0,0.0
2026-01-05 11:14:00+05:30,1596.800048828125,1597.0,1596.800048828125,1597.0,36184,0.0,0.0
2026-01-05 11:15:00+05:30,1597.0,1597.0,1595.9000244140625,1595.9000244140625,31434,0.0,0.0
2026-01-05 11:16:00+05:30,1596.0,1596.0999755859375,1595.9000244140625,1596.0999755859375,12140,0.0,0.0
2026-01-05 11:17:00+05:30,1596.0999755859375,1596.0999755859375,1595.5999755859375,1596.0,14755,0.0,0.0
2026-01-05 11:18:00+05:30,1596.0999755859375,1596.199951171875,1595.800048828125,1595.9000244140625,11338,0.0,0.0
2026-01-05 11:19:00+05:30,1595.5999755859375,1595.800048828125,1595.4000244140625,1595.699951171875,9173,0.0,0.0
2026-01-05 11:20:00+05:30,1595.699951171875,1595.699951171875,1595.199951171875,1595.699951171875,11287,0.0,0.0
2026-01-05 11:21:00+05:30,1595.699951171875,1595.800048828125,1595.5,1595.699951171875,10730,0.0,0.0
2026-01-05 11:22:00+05:30,1595.699951171875,1595.699951171875,1594.800048828125,1595.5,20781,0.0,0.0
2026-01-05 11:23:00+05:30,1595.4000244140625,1595.4000244140625,1593.5999755859375,1593.800048828125,31769,0.0,0.0
2026-01-05 11:24:00+05:30,1593.800048828125,1594.5999755859375,1593.699951171875,1594.0999755859375,13895,0.0,0.0
2026-01-05 11:25:00+05:30,1593.800048828125,1594.9000244140625,1593.5999755859375,1594.5,7820,0.0,0.0
2026-01-05 11:26:00+05:30,1594.9000244140625,1594.9000244140625,1593.5999755859375,1593.699951171875,18361,0.0,0.0
2026-01-05 11:27:00+05:30,1593.699951171875,1594.300048828125,1593.300048828125,1594.300048828125,17296,0.0,0.0
2026-01-05 11:28:00+05:30,1594.300048828125,1594.800048828125,1594.199951171875,1594.5999755859375,4941,0.0,0.0
2026-01-05 11:29:00+05:30,1594.699951171875,1595.0,1594.5999755859375,1594.9000244140625,20395,0.0,0.0
2026-01-05 11:30:00+05:30,1594.800048828125,1594.800048828125,1594.4000244140625,1594.5,6039,0.0,0.0
2026-01-05 11:31:00+05:30,1594.5,1595.0,1594.4000244140625,1595.0,4230,0.0,0.0
2026-01-05 11:32:00+05:30,1595.0,1595.0,1594.800048828125,1594.9000244140625,10353,0.0,0.0
2026-01-05 11:33:00+05:30,1594.9000244140625,1595.0,1594.199951171875,1594.800048828125,17268,0.0,0.0
2026-01-05 11:34:00+05:30,1594.800048828125,1596.199951171875,1594.800048828125,1596.0,48452,0.0,0.0
2026-01-05 11:35:00+05:30,1596.0,1596.199951171875,1595.9000244140625,1596.0,7206,0.0,0.0
2026-01-05 11:36:00+05:30,1596.0,1596.300048828125,1595.9000244140625,1596.300048828125,11464,0.0,0.0
2026-01-05 11:37:00+05:30,1596.300048828125,1596.5,1595.9000244140625,1596.0999755859375,28356,0.0,0.0
2026-01-05 11:38:00+05:30,1596.0,1596.199951171875,1595.5,1595.5,11048,0.0,0.0
2026-01-05 11:39:00+05:30,1595.5999755859375,1596.0999755859375,1595.0,1596.0999755859375,8529,0.0,0.0
2026-01-05 11:40:00+05:30,1595.9000244140625,1596.0999755859375,1594.800048828125,1595.0,24625,0.0,0.0
2026-01-05 11:41:00+05:30,1595.0,1596.0,1594.9000244140625,1596.0,14732,0.0,0.0
2026-01-05 11:42:00+05:30,1595.9000244140625,1596.199951171875,1595.300048828125,1595.300048828125,16578,0.0,0.0
2026-01-05 11:43:00+05:30,1595.300048828125,1595.300048828125,1594.800048828125,1595.199951171875,9489,0.0,0.0
2026-01-05 11:44:00+05:30,1595.199951171875,1595.199951171875,1594.9000244140625,1595.0,6337,0.0,0.0
2026-01-05 11:45:00+05:30,1595.0,1595.699951171875,1595.0,1595.699951171875,7939,0.0,0.0
2026-01-05 11:46:00+05:30,1595.0999755859375,1595.199951171875,1594.5999755859375,1594.9000244140625,19139,0.0,0.0
2026-01-05 11:47:00+05:30,1595.0,1595.4000244140625,1595.0,1595.0,8379,0.0,0.0
2026-01-05 11:48:00+05:30,1595.300048828125,1595.300048828125,1595.0,1595.199951171875,5135,0.0,0.0
2026-01-05 11:49:00+05:30,1595.199951171875,1595.9000244140625,1595.199951171875,1595.699951171875,8243,0.0,0.0
2026-01-05 11:50:00+05:30,1595.699951171875,1595.699951171875,1595.199951171875,1595.300048828125,11332,0.0,0.0
2026-01-05 11:51:00+05:30,1595.199951171875,1595.300048828125,1594.699951171875,1595.0,13054,0.0,0.0
2026-01-05 11:52:00+05:30,1595.0999755859375,1595.199951171875,1594.4000244140625,1594.5999755859375,5631,0.0,0.0
2026-01-05 11:53:00+05:30,1594.5999755859375,1594.800048828125,1593.0999755859375,1593.0999755859375,20940,0.0,0.0
2026-01-05 11:54:00+05:30,1593.0,1593.5999755859375,1592.699951171875,1593.0999755859375,16001,0.0,0.0
2026-01-05 11:55:00+05:30,1593.0999755859375,1593.5,1593.0,1593.300048828125,5888,0.0,0.0
2026-01-05 11:56:00+05:30,1593.300048828125,1593.800048828125,1593.0,1593.0,11259,0.0,0.0
2026-01-05 11:57:00+05:30,1593.300048828125,1593.4000244140625,1592.800048828125,1592.800048828125,13166,0.0,0.0
2026-01-05 11:58:00+05:30,1593.0,1593.800048828125,1592.699951171875,1593.800048828125,4668,0.0,0.0
2026-01-05 11:59:00+05:30,1593.9000244140625,1594.300048828125,1593.5,1594.0,7979,0.0,0.0
2026-01-05 12:00:00+05:30,1594.0,1594.300048828125,1593.9000244140625,1593.9000244140625,6396,0.0,0.0
2026-01-05 12:01:00+05:30,1593.9000244140625,1594.0999755859375,1590.300048828125,1590.9000244140625,44199,0.0,0.0
2026-01-05 12:02:00+05:30,1590.9000244140625,1592.0999755859375,1590.9000244140625,1592.0999755859375,14080,0.0,0.0
2026-01-05 12:03:00+05:30,1592.300048828125,1592.300048828125,1591.199951171875,1591.300048828125,14921,0.0,0.0
2026-01-05 12:04:00+05:30,1591.800048828125,1592.300048828125,1591.5,1592.0999755859375,5896,0.0,0.0
2026-01-05 12:05:00+05:30,1592.0,1592.5,1591.5999755859375,1591.5999755859375,10779,0.0,0.0
2026-01-05 12:06:00+05:30,1591.5999755859375,1592.199951171875,1591.5999755859375,1591.9000244140625,4642,0.0,0.0
2026-01-05 12:07:00+05:30,1591.9000244140625,1592.199951171875,1591.5999755859375,1591.5999755859375,10498,0.0,0.0
2026-01-05 12:08:00+05:30,1591.5,1591.5,1590.0999755859375,1591.0,19491,0.0,0.0
2026-01-05 12:09:00+05:30,1590.800048828125,1592.0,1590.800048828125,1592.0,5644,0.0,0.0
2026-01-05 12:10:00+05:30,1591.800048828125,1592.0999755859375,1591.5,1591.800048828125,10310,0.0,0.0
2026-01-05 12:11:00+05:30,1591.5,1591.800048828125,1590.800048828125,1591.199951171875,8325,0.0,0.0
2026-01-05 12:12:00+05:30,1591.4000244140625,1592.0,1591.199951171875,1591.800048828125,4932,0.0,0.0
2026-01-05 12:13:00+05:30,1592.0,1592.0999755859375,1591.0,1591.0,13700,0.0,0.0
2026-01-05 12:14:00+05:30,1591.300048828125,1592.0999755859375,1591.0,1592.0,5316,0.0,0.0
2026-01-05 12:15:00+05:30,1592.0999755859375,1592.199951171875,1590.9000244140625,1591.300048828125,20490,0.0,0.0
2026-01-05 12:16:00+05:30,1591.5,1591.5,1590.9000244140625,1591.0,7113,0.0,0.0
2026-01-05 12:17:00+05:30,1591.0,1591.0999755859375,1590.9000244140625,1591.0,13861,0.0,0.0
2026-01-05 12:18:00+05:30,1591.0,1591.0,1590.9000244140625,1590.9000244140625,9763,0.0,0.0
2026-01-05 12:19:00+05:30,1591.0,1591.0,1590.699951171875,1590.800048828125,11970,0.0,0.0
2026-01-05 12:20:00+05:30,1590.699951171875,1591.4000244140625,1590.699951171875,1591.199951171875,18558,0.0,0.0
2026-01-05 12:21:00+05:30,1591.5999755859375,1591.9000244140625,1591.0999755859375,1591.199951171875,11710,0.0,0.0
2026-01-05 12:22:00+05:30,1591.5,1591.5999755859375,1591.199951171875,1591.4000244140625,3532,0.0,0.0
2026-01-05 12:23:00+05:30,1591.5999755859375,1591.800048828125,1591.0,1591.4000244140625,14084,0.0,0.0
2026-01-05 12:24:00+05:30,1591.4000244140625,1591.9000244140625,1591.300048828125,1591.9000244140625,4220,0.0,0.0
2026-01-05 12:25:00+05:30,1591.699951171875,1592.0,1590.9000244140625,1591.5999755859375,35114,0.0,0.0
2026-01-05 12:26:00+05:30,1591.199951171875,1591.199951171875,1590.5,1591.0,5173,0.0,0.0
2026-01-05 12:27:00+05:30,1590.699951171875,1591.0,1590.5999755859375,1590.9000244140625,6531,0.0,0.0
2026-01-05 12:28:00+05:30,1591.0,1591.0,1590.800048828125,1590.9000244140625,6523,0.0,0.0
2026-01-05 12:29:00+05:30,1591.0,1591.0999755859375,1590.9000244140625,1591.0,8543,0.0,0.0
2026-01-05 12:30:00+05:30,1590.9000244140625,1591.199951171875,1590.9000244140625,1591.0999755859375,4411,0.0,0.0
2026-01-05 12:31:00+05:30,1590.5,1590.5999755859375,1590.0999755859375,1590.0999755859375,25783,0.0,0.0
2026-01-05 12:32:00+05:30,1590.300048828125,1590.699951171875,1589.9000244140625,1590.300048828125,49312,0.0,0.0
2026-01-05 12:33:00+05:30,1590.300048828125,1590.699951171875,1590.0,1590.5999755859375,5999,0.0,0.0
2026-01-05 12:34:00+05:30,1590.5999755859375,1591.0,1590.5999755859375,1590.5999755859375,5095,0.0,0.0
2026-01-05 12:35:00+05:30,1591.0,1591.0999755859375,1590.5999755859375,1590.9000244140625,10172,0.0,0.0
2026-01-05 12:36:00+05:30,1591.0999755859375,1591.199951171875,1590.800048828125,1591.0,10248,0.0,0.0
2026-01-05 12:37:00+05:30,1591.0,1591.300048828125,1590.800048828125,1591.0999755859375,10354,0.0,0.0
2026-01-05 12:38:00+05:30,1591.0999755859375,1592.0,1591.0,1592.0,13938,0.0,0.0
2026-01-05 12:39:00+05:30,1592.0,1592.300048828125,1592.0,1592.300048828125,4790,0.0,0.0
2026-01-05 12:40:00+05:30,1592.199951171875,1592.300048828125,1591.199951171875,1592.0,15520,0.0,0.0
2026-01-05 12:41:00+05:30,1591.800048828125,1592.300048828125,1591.800048828125,1591.800048828125,8230,0.0,0.0
2026-01-05 12:42:00+05:30,1591.800048828125,1592.199951171875,1591.800048828125,1592.0,4890,0.0,0.0
2026-01-05 12:43:00+05:30,1592.199951171875,1592.300048828125,1591.800048828125,1591.800048828125,9053,0.0,0.0
2026-01-05 12:44:00+05:30,1591.9000244140625,1592.4000244140625,1591.800048828125,1592.300048828125,6828,0.0,0.0
2026-01-05 12:45:00+05:30,1592.0,1592.5,1591.5999755859375,1591.5999755859375,13231,0.0,0.0
2026-01-05 12:46:00+05:30,1591.5999755859375,1592.0,1591.4000244140625,1591.800048828125,6546,0.0,0.0
2026-01-05 12:47:00+05:30,1591.800048828125,1592.199951171875,1591.800048828125,1592.0,5739,0.0,0.0
2026-01-05 12:48:00+05:30,1592.0999755859375,1592.199951171875,1590.9000244140625,1590.9000244140625,45365,0.0,0.0
2026-01-05 12:49:00+05:30,1590.9000244140625,1591.300048828125,1590.699951171875,1591.0,6840,0.0,0.0
2026-01-05 12:50:00+05:30,1591.0,1591.300048828125,1591.0,1591.300048828125,5160,0.0,0.0
2026-01-05 12:51:00+05:30,1591.300048828125,1591.800048828125,1590.9000244140625,1591.0,17734,0.0,0.0
2026-01-05 12:52:00+05:30,1591.0,1591.0,1590.699951171875,1590.9000244140625,5645,0.0,0.0
2026-01-05 12:53:00+05:30,1591.0,1591.0999755859375,1590.5999755859375,1590.699951171875,10009,0.0,0.0
2026-01-05 12:54:00+05:30,1590.699951171875,1590.699951171875,1590.5,1590.699951171875,5336,0.0,0.0
2026-01-05 12:55:00+05:30,1590.5999755859375,1591.0,1590.5999755859375,1590.699951171875,5541,0.0,0.0
2026-01-05 12:56:00+05:30,1590.800048828125,1591.0,1590.699951171875,1591.0,5614,0.0,0.0
2026-01-05 12:57:00+05:30,1590.800048828125,1591.0999755859375,1590.800048828125,1591.0,9690,0.0,0.0
2026-01-05 12:58:00+05:30,1590.9000244140625,1591.0,1589.5,1589.699951171875,51860,0.0,0.0
2026-01-05 12:59:00+05:30,1589.699951171875,1590.0,1589.300048828125,1589.300048828125,17079,0.0,0.0
2026-01-05 13:00:00+05:30,1589.300048828125,1589.800048828125,1589.0999755859375,1589.5999755859375,8926,0.0,0.0
2026-01-05 13:01:00+05:30,1589.5999755859375,1590.199951171875,1589.4000244140625,1590.199951171875,11451,0.0,0.0
2026-01-05 13:02:00+05:30,1590.199951171875,1590.300048828125,1590.0,1590.0999755859375,8211,0.0,0.0
2026-01-05 13:03:00+05:30,1590.0999755859375,1590.0999755859375,1589.699951171875,1590.0,11124,0.0,0.0
2026-01-05 13:04:00+05:30,1590.0,1590.199951171875,1589.9000244140625,1590.0999755859375,6667,0.0,0.0
2026-01-05 13:05:00+05:30,1590.0999755859375,1590.300048828125,1589.9000244140625,1589.9000244140625,6634,0.0,0.0
2026-01-05 13:06:00+05:30,1589.9000244140625,1590.199951171875,1589.9000244140625,1590.0999755859375,5770,0.0,0.0
2026-01-05 13:07:00+05:30,1590.0999755859375,1590.5,1589.699951171875,1589.9000244140625,17771,0.0,0.0
2026-01-05 13:08:00+05:30,1589.800048828125,1590.0,1589.699951171875,1589.9000244140625,7436,0.0,0.0
2026-01-05 13:09:00+05:30,1589.9000244140625,1589.9000244140625,1588.4000244140625,1589.199951171875,18483,0.0,0.0
2026-01-05 13:10:00+05:30,1589.300048828125,1589.9000244140625,1589.0999755859375,1589.0999755859375,16507,0.0,0.0
